ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Label
ENSG00000177879.17|AP3S1|protein_coding	1539.3121091782	-0.405877287830909	0.129316097678809	-3.13864472495152	0.00169731096310526	0.288066425562813	
ENSG00000026652.15|AGPAT4|protein_coding	1212.49108280441	0.748396122675878	0.24117017118394	3.10318692814245	0.00191448674476213	0.299761527466844	
ENSG00000100290.3|BIK|protein_coding	147.921055605778	1.14296084658453	0.368723211623569	3.09978002619314	0.00193664414582156	0.299761527466844	
ENSG00000123999.5|INHA|protein_coding	130.955962682634	-2.38259800693731	0.767729558190719	-3.10343399119906	0.0019128890139843	0.299761527466844	
ENSG00000133069.17|TMCC2|protein_coding	171.257855771918	1.29191410432738	0.416080573017794	3.10496136591344	0.00190303879643988	0.299761527466844	
ENSG00000135253.15|KCP|protein_coding	246.957054761893	1.46636851583949	0.472417919109009	3.10396463920143	0.00190946150780683	0.299761527466844	
ENSG00000135447.17|PPP1R1A|protein_coding	42.4946402535833	2.04406700869837	0.658090818785076	3.10605611011561	0.00189600734725367	0.299761527466844	
ENSG00000171346.16|KRT15|protein_coding	2844.33737424088	1.84423304022871	0.592071266805551	3.11488353450937	0.00184017551828567	0.299761527466844	
ENSG00000175906.5|ARL4D|protein_coding	333.732502489581	1.48922710883212	0.480334713940919	3.10039450743361	0.00193263043320592	0.299761527466844	
ENSG00000177938.5|CAPZA3|protein_coding	15.3992041799409	3.54185016852921	1.13723025715067	3.11445298457264	0.00184286323719629	0.299761527466844	
ENSG00000183379.9|SYNDIG1L|protein_coding	49.2446625460509	-2.20679693008353	0.707447442502209	-3.11937933124501	0.00181232476584155	0.299761527466844	
ENSG00000183850.14|ZNF730|protein_coding	116.684766392718	2.17649245304953	0.69677949074205	3.12364597690961	0.00178625234993275	0.299761527466844	
ENSG00000183718.5|TRIM52|protein_coding	834.25225423252	-0.627364066810947	0.202760037315896	-3.09412088849404	0.00197397035927423	0.303114115168553	
ENSG00000206075.14|SERPINB5|protein_coding	1171.8346168021	3.34803854021856	1.08513184830568	3.08537487444144	0.00203295742765067	0.309713860710119	
ENSG00000115963.13|RND3|protein_coding	1757.71497563361	1.19441254629046	0.387498016682706	3.08237073447651	0.00205358900359623	0.310412812824843	
ENSG00000135324.6|MRAP2|protein_coding	128.567311599725	2.23426109582092	0.726529934850191	3.07524988117884	0.00210326257097858	0.311512240693381	
ENSG00000141485.17|SLC13A5|protein_coding	22.4226556064224	2.1055726064578	0.684508563220392	3.07603545023858	0.00209772902778051	0.311512240693381	
ENSG00000170549.4|IRX1|protein_coding	34.4998385261995	2.35670528793058	0.76712045395391	3.07214502726866	0.00212526440828645	0.311512240693381	
