GeneName	Module	kTotal	kWithin	kOut	kDiff
ENSG00000179195.16|ZNF664|protein_coding	turquoise	338.264033063096	115.423704578361	222.840328484735	-107.416623906374
ENSG00000094796.5|KRT31|protein_coding	darkturquoise	383.524942454727	115.372664167029	268.152278287698	-152.779614120669
ENSG00000110400.11|NECTIN1|protein_coding	turquoise	351.201631813256	115.254064543977	235.947567269279	-120.693502725302
ENSG00000113356.13|POLR3G|protein_coding	turquoise	305.314084979876	115.252529938074	190.061555041802	-74.8090251037272
ENSG00000222036.8|POTEM|protein_coding	turquoise	337.518713681151	115.148170154273	222.370543526878	-107.222373372604
ENSG00000148798.11|INA|protein_coding	turquoise	354.558649061078	115.133108435192	239.425540625886	-124.292432190694
ENSG00000083168.11|KAT6A|protein_coding	turquoise	338.71448714664	115.131928483028	223.582558663612	-108.450630180585
ENSG00000105538.10|RASIP1|protein_coding	turquoise	391.057343438516	115.050205173268	276.007138265248	-160.956933091981
ENSG00000181192.12|DHTKD1|protein_coding	turquoise	293.597622719112	114.807891858672	178.789730860439	-63.981839001767
ENSG00000113739.10|STC2|protein_coding	turquoise	373.238551363017	114.725019685553	258.513531677464	-143.788511991911
ENSG00000171790.15|SLFNL1|protein_coding	turquoise	311.920983530092	114.61142425983	197.309559270262	-82.6981350104321
ENSG00000114270.17|COL7A1|protein_coding	darkturquoise	408.104489610576	114.575275942596	293.52921366798	-178.953937725384
ENSG00000025423.11|HSD17B6|protein_coding	blue	516.739200294961	114.521870954041	402.21732934092	-287.695458386878
ENSG00000183401.12|CCDC159|protein_coding	blue	503.112849999742	114.351864832419	388.760985167323	-274.409120334904
ENSG00000168502.17|MTCL1|protein_coding	turquoise	340.390443425854	114.310922625373	226.079520800481	-111.768598175108
ENSG00000144824.21|PHLDB2|protein_coding	darkturquoise	424.553126938239	114.189421584319	310.36370535392	-196.174283769601
ENSG00000177156.11|TALDO1|protein_coding	turquoise	370.900747937573	114.106244261045	256.794503676528	-142.688259415483
ENSG00000165795.23|NDRG2|protein_coding	darkturquoise	432.764741588919	114.0676784257	318.697063163219	-204.62938473752
ENSG00000112996.11|MRPS30|protein_coding	turquoise	310.75348459037	113.989846431155	196.763638159215	-82.7737917280591
ENSG00000169031.20|COL4A3|protein_coding	blue	497.391511866025	113.982124320154	383.409387545872	-269.427263225718
ENSG00000064933.18|PMS1|protein_coding	turquoise	308.656901983329	113.96428521616	194.692616767169	-80.7283315510089
ENSG00000140022.13|STON2|protein_coding	darkturquoise	377.759001059362	113.85297025619	263.906030803173	-150.053060546983
ENSG00000255112.3|CHMP1B|protein_coding	turquoise	367.117512355172	113.847351860493	253.27016049468	-139.422808634187
ENSG00000145920.15|CPLX2|protein_coding	turquoise	368.664592864178	113.73790986159	254.926683002588	-141.188773140999
ENSG00000075884.14|ARHGAP15|protein_coding	orange	430.132545555954	113.734636137064	316.397909418889	-202.663273281825
ENSG00000196344.11|ADH7|protein_coding	darkturquoise	404.575667669589	113.704581900271	290.871085769318	-177.166503869046
ENSG00000184330.12|S100A7A|protein_coding	turquoise	330.096685261699	113.577667777315	216.519017484385	-102.94134970707
ENSG00000134202.11|GSTM3|protein_coding	turquoise	347.048118394724	113.540686787137	233.507431607587	-119.96674482045
ENSG00000147509.14|RGS20|protein_coding	turquoise	338.649992711992	113.417369483368	225.232623228624	-111.815253745256
ENSG00000174514.13|MFSD4A|protein_coding	blue	488.912003971132	113.252596927095	375.659407044038	-262.406810116943
ENSG00000198176.13|TFDP1|protein_coding	turquoise	322.685814577451	113.124021194359	209.561793383092	-96.4377721887329
ENSG00000242515.5|UGT1A10|protein_coding	darkturquoise	388.58281635577	113.085054679213	275.497761676557	-162.412706997344
ENSG00000196465.10|MYL6B|protein_coding	turquoise	328.485724981618	113.072313172647	215.413411808971	-102.341098636323
ENSG00000154227.13|CERS3|protein_coding	darkturquoise	432.071541648907	113.043125965452	319.028415683455	-205.985289718002
ENSG00000166394.15|CYB5R2|protein_coding	darkturquoise	387.388428812247	112.978300824909	274.410127987338	-161.431827162429
ENSG00000151470.13|C4orf33|protein_coding	blue	465.77172917529	112.852224928746	352.919504246543	-240.067279317797
ENSG00000256812.2|CAPNS2|protein_coding	darkturquoise	392.584321174475	112.791881357011	279.792439817464	-167.000558460454
ENSG00000148926.10|ADM|protein_coding	turquoise	387.514013285553	112.751282232889	274.762731052665	-162.011448819776
ENSG00000246705.4|H2AJ|protein_coding	turquoise	358.583605818393	112.642909636382	245.940696182011	-133.297786545629
ENSG00000127561.15|SYNGR3|protein_coding	turquoise	348.042920282489	112.612950082167	235.429970200322	-122.817020118155
ENSG00000078589.13|P2RY10|protein_coding	orange	405.855683441866	112.573153880142	293.282529561724	-180.709375681582
ENSG00000186847.6|KRT14|protein_coding	darkturquoise	393.672768089974	112.562008180898	281.110759909076	-168.548751728178
ENSG00000157445.15|CACNA2D3|protein_coding	darkturquoise	413.352821649867	112.557537085367	300.7952845645	-188.237747479133
ENSG00000069812.11|HES2|protein_coding	darkturquoise	415.457545678772	112.535351735486	302.922193943286	-190.3868422078
ENSG00000144642.22|RBMS3|protein_coding	blue	525.496465217473	112.294051228816	413.202413988657	-300.908362759841
ENSG00000171714.12|ANO5|protein_coding	blue	446.689227344891	112.18944170129	334.499785643601	-222.31034394231
ENSG00000125484.12|GTF3C4|protein_coding	turquoise	302.924618987309	112.043474203747	190.881144783562	-78.8376705798157
ENSG00000135597.19|REPS1|protein_coding	darkturquoise	425.064715936814	111.99896497303	313.065750963785	-201.066785990755
ENSG00000181751.10|MACIR|protein_coding	turquoise	291.097624162708	111.965171231367	179.132452931341	-67.167281699974
ENSG00000100147.14|CCDC134|protein_coding	turquoise	334.104525244841	111.923615071877	222.180910172964	-110.257295101086
ENSG00000133895.17|MEN1|protein_coding	turquoise	309.271623783232	111.775218767753	197.496405015479	-85.7211862477267
ENSG00000103546.18|SLC6A2|protein_coding	darkturquoise	382.403473169316	111.745456917035	270.658016252281	-158.912559335246
ENSG00000105755.8|ETHE1|protein_coding	turquoise	355.505388017297	111.687828434799	243.817559582498	-132.129731147699
ENSG00000101445.10|PPP1R16B|protein_coding	orange	408.745372849543	111.674203236921	297.071169612622	-185.396966375701
ENSG00000011677.13|GABRA3|protein_coding	darkturquoise	376.11702265717	111.290226624709	264.826796032461	-153.536569407751
ENSG00000100053.10|CRYBB3|protein_coding	darkturquoise	391.132766686385	111.284413524936	279.848353161449	-168.563939636514
ENSG00000155760.2|FZD7|protein_coding	darkturquoise	394.307560609619	111.266925845632	283.040634763987	-171.773708918356
ENSG00000089248.7|ERP29|protein_coding	turquoise	331.477790968656	111.195522221669	220.282268746987	-109.086746525319
ENSG00000141380.14|SS18|protein_coding	turquoise	316.731219724942	111.038218261853	205.693001463089	-94.654783201236
ENSG00000228716.7|DHFR|protein_coding	turquoise	300.869329193609	110.952371345873	189.916957847736	-78.9645865018623
ENSG00000110934.13|BIN2|protein_coding	orange	458.647868864565	110.892664844439	347.755204020126	-236.862539175686
ENSG00000173898.14|SPTBN2|protein_coding	turquoise	330.5774974211	110.668451960626	219.909045460474	-109.240593499848
ENSG00000189366.9|ALG1L|protein_coding	turquoise	357.480753576118	110.62765054622	246.853103029899	-136.225452483679
ENSG00000172551.11|MUCL1|protein_coding	darkturquoise	372.833098633063	110.561493602734	262.271605030329	-151.710111427595
ENSG00000135698.10|MPHOSPH6|protein_coding	darkturquoise	401.158623794055	110.536426713863	290.622197080191	-180.085770366328
ENSG00000088756.13|ARHGAP28|protein_coding	darkturquoise	390.907375058079	110.479794133107	280.427580924972	-169.947786791865
ENSG00000244122.2|UGT1A7|protein_coding	darkturquoise	388.260196262285	110.445196982761	277.814999279524	-167.369802296763
ENSG00000186395.8|KRT10|protein_coding	turquoise	326.842825260925	110.283189947831	216.559635313095	-106.276445365264
ENSG00000165672.7|PRDX3|protein_coding	turquoise	328.500687243271	110.231897910603	218.268789332667	-108.036891422064
ENSG00000176340.4|COX8A|protein_coding	turquoise	356.243500677487	110.193573781181	246.049926896305	-135.856353115124
ENSG00000168938.6|PPIC|protein_coding	blue	457.603552314344	110.101251109188	347.502301205156	-237.401050095968
ENSG00000115008.6|IL1A|protein_coding	turquoise	379.973897838681	110.067815415665	269.906082423016	-159.83826700735
ENSG00000182264.9|IZUMO1|protein_coding	turquoise	349.442916475672	110.057319832764	239.385596642907	-129.328276810143
ENSG00000151136.15|BTBD11|protein_coding	darkturquoise	372.391040257317	110.021447500376	262.369592756941	-152.348145256565
ENSG00000168143.9|FAM83B|protein_coding	darkturquoise	383.328128255663	110.000021200418	273.328107055245	-163.328085854827
ENSG00000178372.8|CALML5|protein_coding	darkturquoise	389.519462018325	109.996643999369	279.522818018956	-169.526174019586
ENSG00000065357.20|DGKA|protein_coding	darkturquoise	400.826585777805	109.957782585102	290.868803192703	-180.911020607601
ENSG00000042832.12|TG|protein_coding	turquoise	329.49207725702	109.929773983785	219.562303273235	-109.63252928945
ENSG00000198931.11|APRT|protein_coding	turquoise	346.755971039573	109.922152914404	236.83381812517	-126.911665210766
ENSG00000108352.13|RAPGEFL1|protein_coding	turquoise	348.444787013208	109.899541079261	238.545245933948	-128.645704854687
ENSG00000132141.14|CCT6B|protein_coding	blue	445.789084928977	109.895307274267	335.89377765471	-225.998470380444
ENSG00000105810.10|CDK6|protein_coding	darkturquoise	414.242939621458	109.851433020587	304.391506600872	-194.540073580285
ENSG00000001167.14|NFYA|protein_coding	turquoise	314.169931740288	109.849106713579	204.320825026708	-94.4717183131289
ENSG00000183520.12|UTP11|protein_coding	turquoise	296.899780707557	109.761308188668	187.138472518889	-77.3771643302213
ENSG00000156017.13|CARNMT1|protein_coding	turquoise	301.393570130993	109.709810856693	191.6837592743	-81.9739484176071
ENSG00000147649.10|MTDH|protein_coding	turquoise	331.291357939662	109.70405732776	221.587300611902	-111.883243284143
ENSG00000243955.6|GSTA1|protein_coding	darkturquoise	412.420648398272	109.655176794947	302.765471603325	-193.110294808378
ENSG00000137501.17|SYTL2|protein_coding	blue	487.112567763123	109.574234169609	377.538333593514	-267.964099423905
ENSG00000135953.11|MFSD9|protein_coding	turquoise	318.95437296911	109.493950441937	209.460422527172	-99.9664720852349
ENSG00000129455.15|KLK8|protein_coding	turquoise	346.916865338551	109.440290348591	237.476574989961	-128.03628464137
ENSG00000214814.7|FER1L6|protein_coding	darkturquoise	394.42794190325	109.411173096994	285.016768806256	-175.605595709262
ENSG00000074410.14|CA12|protein_coding	turquoise	365.821875921004	109.29539372819	256.526482192814	-147.231088464625
ENSG00000144045.14|DQX1|protein_coding	darkturquoise	419.958796290402	109.294624512443	310.66417177796	-201.369547265517
ENSG00000179862.7|CITED4|protein_coding	darkturquoise	402.365493930958	109.211785307374	293.153708623584	-183.94192331621
ENSG00000198015.14|MRPL42|protein_coding	turquoise	323.292701744488	109.090782051944	214.201919692544	-105.1111376406
ENSG00000121853.4|GHSR|protein_coding	turquoise	336.766815044071	109.076102738663	227.690712305408	-118.614609566744
ENSG00000158481.13|CD1C|protein_coding	blue	499.363158397314	108.945163577624	390.41799481969	-281.472831242066
ENSG00000198771.11|RCSD1|protein_coding	orange	422.967603946761	108.926066796674	314.041537150087	-205.115470353413
ENSG00000144120.13|TMEM177|protein_coding	turquoise	304.083012919939	108.893073424542	195.189939495397	-86.296866070855
ENSG00000150556.17|LYPD6B|protein_coding	darkturquoise	405.567457624116	108.825699043916	296.7417585802	-187.916059536284
ENSG00000134516.18|DOCK2|protein_coding	orange	469.198536144012	108.773449778159	360.425086365853	-251.651636587694
ENSG00000113240.13|CLK4|protein_coding	blue	428.145869779268	108.689645727038	319.45622405223	-210.766578325191
ENSG00000167522.16|ANKRD11|protein_coding	turquoise	355.637213442108	108.667505652057	246.969707790051	-138.302202137994
ENSG00000185811.19|IKZF1|protein_coding	orange	415.994615767477	108.615937503635	307.378678263842	-198.762740760207
ENSG00000185306.13|C12orf56|protein_coding	darkturquoise	398.922252969664	108.571873986491	290.350378983173	-181.778504996682
ENSG00000035681.9|NSMAF|protein_coding	turquoise	348.469283448089	108.372876163892	240.096407284197	-131.723531120305
ENSG00000151131.11|C12orf45|protein_coding	turquoise	297.107910009678	108.279918662477	188.827991347201	-80.5480726847241
ENSG00000116117.18|PARD3B|protein_coding	blue	472.41069144136	108.227947414065	364.182744027295	-255.954796613229
ENSG00000183798.5|EMILIN3|protein_coding	turquoise	361.989922433112	108.142133539742	253.84778889337	-145.705655353627
ENSG00000162595.7|DIRAS3|protein_coding	blue	462.39779356264	108.049464614559	354.34832894808	-246.298864333521
ENSG00000139173.10|TMEM117|protein_coding	darkturquoise	434.907160517891	107.930719781685	326.976440736206	-219.045720954521
ENSG00000134285.11|FKBP11|protein_coding	turquoise	328.027096164428	107.766068300903	220.261027863525	-112.494959562621
ENSG00000162738.6|VANGL2|protein_coding	darkturquoise	384.687856264885	107.673890227941	277.013966036943	-169.340075809002
ENSG00000171817.17|ZNF540|protein_coding	blue	451.807197749016	107.673333097011	344.133864652006	-236.460531554995
ENSG00000204381.12|LAYN|protein_coding	darkturquoise	429.603866697604	107.639165955307	321.964700742297	-214.32553478699
ENSG00000116141.17|MARK1|protein_coding	darkturquoise	434.680026400127	107.59230388109	327.087722519036	-219.495418637946
ENSG00000126602.11|TRAP1|protein_coding	turquoise	307.208125084989	107.526458562055	199.681666522934	-92.1552079608797
ENSG00000117834.13|SLC5A9|protein_coding	blue	466.095073452675	107.432520529285	358.66255292339	-251.230032394105
ENSG00000152926.15|ZNF117|protein_coding	blue	432.160038017346	107.416547880155	324.743490137191	-217.326942257036
ENSG00000155660.11|PDIA4|protein_coding	turquoise	328.277240310523	107.39826315433	220.878977156192	-113.480714001862
ENSG00000131400.8|NAPSA|protein_coding	brown	480.583159091862	107.376862335897	373.206296755965	-265.829434420068
ENSG00000117091.10|CD48|protein_coding	orange	408.138635539018	107.376234435953	300.762401103064	-193.386166667111
ENSG00000144036.16|EXOC6B|protein_coding	darkturquoise	367.619288646601	107.307126076205	260.312162570396	-153.005036494191
ENSG00000083307.12|GRHL2|protein_coding	turquoise	323.285701647136	107.284934942307	216.000766704829	-108.715831762523
ENSG00000117597.18|UTP25|protein_coding	turquoise	301.126152980615	107.216037065292	193.910115915322	-86.6940788500301
ENSG00000129173.13|E2F8|protein_coding	turquoise	303.683141085427	107.189085901453	196.494055183974	-89.3049692825212
ENSG00000163590.14|PPM1L|protein_coding	darkturquoise	380.482018502117	107.128930549232	273.353087952886	-166.224157403654
ENSG00000158488.16|CD1E|protein_coding	blue	488.391624097635	107.127015545367	381.264608552268	-274.1375930069
ENSG00000107672.15|NSMCE4A|protein_coding	turquoise	337.610115179224	107.101309266554	230.50880591267	-123.407496646117
ENSG00000205221.12|VIT|protein_coding	darkturquoise	359.327868422207	107.066960232518	252.260908189689	-145.19394795717
ENSG00000262406.3|MMP12|protein_coding	turquoise	333.439573600413	107.037308938738	226.402264661675	-119.364955722937
ENSG00000169891.18|REPS2|protein_coding	blue	488.810517432069	106.9507426273	381.859774804769	-274.909032177469
ENSG00000136546.16|SCN7A|protein_coding	blue	539.238867249144	106.886562077612	432.352305171532	-325.46574309392
ENSG00000174501.14|ANKRD36C|protein_coding	blue	433.85187335857	106.835089985022	327.016783373548	-220.181693388525
ENSG00000183579.16|ZNRF3|protein_coding	turquoise	316.347499055559	106.791003992463	209.556495063096	-102.765491070633
ENSG00000197959.14|DNM3|protein_coding	blue	440.599196425252	106.704938076013	333.894258349239	-227.189320273225
ENSG00000109929.10|SC5D|protein_coding	turquoise	328.697675920911	106.668172167692	222.029503753219	-115.361331585527
ENSG00000197632.9|SERPINB2|protein_coding	darkturquoise	382.83003154484	106.579820831272	276.250210713568	-169.670389882296
ENSG00000198203.10|SULT1C2|protein_coding	blue	456.687297662554	106.570061692331	350.117235970223	-243.547174277892
ENSG00000106144.20|CASP2|protein_coding	turquoise	292.812919590769	106.519937063421	186.292982527348	-79.7730454639265
ENSG00000099399.6|MAGEB2|protein_coding	turquoise	326.88128182842	106.421180001383	220.460101827037	-114.038921825654
ENSG00000173208.4|ABCD2|protein_coding	orange	382.509938936381	106.396116895082	276.113822041299	-169.717705146217
ENSG00000118369.13|USP35|protein_coding	turquoise	320.790010263077	106.289524026867	214.50048623621	-108.210962209343
ENSG00000203786.6|KPRP|protein_coding	darkturquoise	399.098357684327	106.212909681929	292.885448002398	-186.672538320469
ENSG00000008256.16|CYTH3|protein_coding	blue	463.983562941958	106.144631537622	357.838931404336	-251.694299866714
ENSG00000066468.23|FGFR2|protein_coding	darkturquoise	409.857933985068	106.143020365344	303.714913619724	-197.57189325438
ENSG00000101144.13|BMP7|protein_coding	darkturquoise	402.313263984505	106.099454794946	296.213809189559	-190.114354394613
ENSG00000197415.12|VEPH1|protein_coding	blue	470.753746019349	106.094191024677	364.659554994672	-258.565363969995
ENSG00000138463.9|SLC49A4|protein_coding	turquoise	338.925151010547	106.089710896414	232.835440114133	-126.745729217719
ENSG00000244005.13|NFS1|protein_coding	turquoise	311.332728466516	106.024193998422	205.308534468093	-99.2843404696709
ENSG00000214013.9|GANC|protein_coding	blue	464.695074032174	106.019163119085	358.675910913089	-252.656747794004
ENSG00000119125.17|GDA|protein_coding	darkturquoise	383.77026013955	106.003304293359	277.766955846191	-171.763651552832
ENSG00000109101.8|FOXN1|protein_coding	darkturquoise	383.468953252933	105.940193555382	277.528759697551	-171.588566142169
ENSG00000107518.18|ATRNL1|protein_coding	darkturquoise	371.320219660395	105.835925982441	265.484293677955	-159.648367695514
ENSG00000174099.12|MSRB3|protein_coding	green	504.67114494176	105.819813871606	398.851331070154	-293.031517198547
ENSG00000123329.20|ARHGAP9|protein_coding	orange	428.989281036184	105.7333877761	323.255893260084	-217.522505483984
ENSG00000198774.5|RASSF9|protein_coding	darkturquoise	389.294526765018	105.630167083231	283.664359681787	-178.034192598556
ENSG00000179639.10|FCER1A|protein_coding	blue	457.468541118979	105.599906985235	351.868634133744	-246.26872714851
ENSG00000196507.11|TCEAL3|protein_coding	blue	462.149601883776	105.572878470232	356.576723413544	-251.003844943312
ENSG00000100412.17|ACO2|protein_coding	turquoise	373.247293890593	105.546016974476	267.701276916117	-162.155259941641
ENSG00000107643.16|MAPK8|protein_coding	turquoise	340.316953658837	105.483570699005	234.833382959832	-129.349812260828
ENSG00000237412.7|PRSS56|protein_coding	turquoise	304.814206718831	105.455897035437	199.358309683394	-93.9024126479577
ENSG00000183918.17|SH2D1A|protein_coding	orange	389.913247003964	105.404053913651	284.509193090313	-179.105139176662
ENSG00000166743.9|ACSM1|protein_coding	blue	467.882255641809	105.330271082062	362.551984559747	-257.221713477685
ENSG00000131746.13|TNS4|protein_coding	darkturquoise	403.796023176187	105.244168743745	298.551854432442	-193.307685688698
ENSG00000177791.12|MYOZ1|protein_coding	blue	497.470998675753	105.209358951655	392.261639724098	-287.052280772444
ENSG00000124203.6|ZNF831|protein_coding	orange	398.575266543801	105.201009197487	293.374257346314	-188.173248148827
ENSG00000143416.21|SELENBP1|protein_coding	blue	484.635844604309	105.179008118409	379.4568364859	-274.27782836749
ENSG00000134504.14|KCTD1|protein_coding	darkturquoise	377.908447922371	105.130695991814	272.777751930557	-167.647055938742
ENSG00000019549.13|SNAI2|protein_coding	darkturquoise	427.814712931964	105.125521551677	322.689191380287	-217.56366982861
ENSG00000166501.14|PRKCB|protein_coding	orange	402.881953881988	105.110906881011	297.771047000978	-192.660140119967
ENSG00000184148.4|SPRR4|protein_coding	darkturquoise	384.066303895494	105.095852203887	278.970451691607	-173.874599487721
ENSG00000261609.8|GAN|protein_coding	darkturquoise	376.79125055026	105.089998004676	271.701252545584	-166.611254540908
ENSG00000143546.10|S100A8|protein_coding	turquoise	346.40054738979	105.066578372373	241.333969017416	-136.267390645043
ENSG00000163564.15|PYHIN1|protein_coding	orange	384.156198251084	105.063570340173	279.092627910912	-174.029057570739
ENSG00000066735.14|KIF26A|protein_coding	turquoise	354.860035143109	105.054894145232	249.805140997877	-144.750246852645
ENSG00000180974.4|OR52E4|protein_coding	turquoise	322.856555129489	105.045777956668	217.810777172821	-112.764999216153
ENSG00000119392.15|GLE1|protein_coding	turquoise	291.65503881022	105.025097369312	186.629941440908	-81.6048440715962
ENSG00000203995.10|ZYG11A|protein_coding	turquoise	318.648170482992	104.991387324062	213.65678315893	-108.665395834868
ENSG00000108448.21|TRIM16L|protein_coding	darkturquoise	397.096338326556	104.982105552044	292.114232774512	-187.132127222469
ENSG00000079263.19|SP140|protein_coding	orange	390.599884080052	104.964571592611	285.635312487441	-180.67074089483
ENSG00000165704.15|HPRT1|protein_coding	turquoise	313.026578496711	104.912836817009	208.113741679701	-103.200904862692
ENSG00000143119.14|CD53|protein_coding	orange	444.531677272887	104.890772965154	339.640904307733	-234.750131342579
ENSG00000166173.11|LARP6|protein_coding	darkturquoise	410.861569255978	104.890222568119	305.971346687859	-201.081124119741
ENSG00000105926.16|MPP6|protein_coding	turquoise	305.563732549693	104.836872759522	200.726859790171	-95.8899870306487
ENSG00000145284.12|SCD5|protein_coding	darkturquoise	437.541097409259	104.713834475529	332.82726293373	-228.113428458201
ENSG00000164344.16|KLKB1|protein_coding	blue	414.759517023557	104.674027218606	310.085489804951	-205.411462586345
ENSG00000140986.8|RPL3L|protein_coding	turquoise	314.344231733234	104.661479028935	209.682752704298	-105.021273675363
ENSG00000274286.2|ADRA2B|protein_coding	darkturquoise	369.77146808438	104.651526492666	265.119941591714	-160.468415099048
ENSG00000176454.14|LPCAT4|protein_coding	turquoise	333.57914664926	104.645324899826	228.933821749434	-124.288496849608
ENSG00000082074.19|FYB1|protein_coding	orange	385.245760135606	104.611409387262	280.634350748344	-176.022941361083
ENSG00000126267.11|COX6B1|protein_coding	turquoise	325.897034472219	104.608215700918	221.2888187713	-116.680603070382
ENSG00000147257.15|GPC3|protein_coding	darkturquoise	435.67604625695	104.496379663956	331.179666592994	-226.683286929038
ENSG00000138709.19|LARP1B|protein_coding	turquoise	302.873473446452	104.486726773651	198.3867466728	-93.9000198991491
ENSG00000151012.13|SLC7A11|protein_coding	turquoise	309.009142506323	104.473199085335	204.535943420988	-100.062744335654
ENSG00000165072.10|MAMDC2|protein_coding	blue	519.901098520146	104.447480276864	415.453618243282	-311.006137966418
ENSG00000149591.17|TAGLN|protein_coding	green	474.239442634429	104.386242229034	369.853200405396	-265.466958176362
ENSG00000160584.16|SIK3|protein_coding	turquoise	342.032665254581	104.372368527008	237.660296727573	-133.287928200564
ENSG00000156869.14|FRRS1|protein_coding	darkturquoise	372.723460019778	104.353522768267	268.369937251511	-164.016414483244
ENSG00000179144.5|GIMAP7|protein_coding	orange	424.556847035605	104.349742165919	320.207104869686	-215.857362703768
ENSG00000187054.16|TMPRSS11A|protein_coding	darkturquoise	369.324585448088	104.311453616012	265.013131832077	-160.701678216065
ENSG00000092529.25|CAPN3|protein_coding	blue	489.73160226474	104.187031396349	385.544570868391	-281.357539472042
ENSG00000006059.4|KRT33A|protein_coding	darkturquoise	353.740527335724	104.120529591118	249.619997744606	-145.499468153489
ENSG00000148600.15|CDHR1|protein_coding	darkturquoise	386.879990872314	104.021543148022	282.858447724293	-178.836904576271
ENSG00000126777.18|KTN1|protein_coding	turquoise	312.203298795901	103.997849983177	208.205448812725	-104.207598829548
ENSG00000236279.7|CLEC2L|protein_coding	darkturquoise	412.775472983564	103.873061606191	308.902411377372	-205.029349771181
ENSG00000155380.12|SLC16A1|protein_coding	darkturquoise	423.401938497512	103.864616102193	319.53732239532	-215.672706293127
ENSG00000085741.13|WNT11|protein_coding	darkturquoise	373.411548156064	103.845100782429	269.566447373635	-165.721346591206
ENSG00000163145.13|C1QTNF7|protein_coding	blue	513.576493469718	103.776134534774	409.800358934944	-306.02422440017
ENSG00000129691.16|ASH2L|protein_coding	turquoise	318.383491556309	103.729807092613	214.653684463696	-110.923877371084
ENSG00000085377.15|PREP|protein_coding	darkturquoise	422.135698201623	103.707886709085	318.427811492538	-214.719924783453
ENSG00000133019.12|CHRM3|protein_coding	darkturquoise	357.455487595255	103.637618219578	253.817869375677	-150.180251156099
ENSG00000086696.11|HSD17B2|protein_coding	darkturquoise	376.497454074877	103.601067819076	272.8963862558	-169.295318436724
ENSG00000131089.17|ARHGEF9|protein_coding	blue	452.908153128571	103.574097190126	349.334055938445	-245.759958748319
ENSG00000180739.14|S1PR5|protein_coding	darkturquoise	383.792284191853	103.465559897309	280.326724294544	-176.861164397235
ENSG00000134760.6|DSG1|protein_coding	darkturquoise	428.225568965907	103.456876248865	324.768692717042	-221.311816468177
ENSG00000128274.17|A4GALT|protein_coding	darkturquoise	416.920251700922	103.422482235283	313.497769465639	-210.075287230355
ENSG00000243156.9|MICAL3|protein_coding	darkturquoise	406.865951199303	103.419579855098	303.446371344206	-200.026791489108
ENSG00000155846.17|PPARGC1B|protein_coding	darkturquoise	381.477812256659	103.370836577724	278.106975678935	-174.736139101211
ENSG00000139428.12|MMAB|protein_coding	turquoise	313.614597922292	103.343078796635	210.271519125657	-106.928440329022
ENSG00000100522.10|GNPNAT1|protein_coding	turquoise	326.393300819905	103.337653542389	223.055647277515	-119.717993735126
ENSG00000085552.17|IGSF9|protein_coding	turquoise	309.529161991625	103.289787507659	206.239374483966	-102.949586976308
ENSG00000188153.14|COL4A5|protein_coding	darkturquoise	386.280787852823	103.212619739039	283.068168113784	-179.855548374745
ENSG00000118596.12|SLC16A7|protein_coding	blue	445.422392176085	103.136994217441	342.285397958644	-239.148403741203
ENSG00000240038.6|AMY2B|protein_coding	blue	447.777538597345	103.088032186412	344.689506410933	-241.601474224521
ENSG00000115598.10|IL1RL2|protein_coding	turquoise	298.679710795463	103.077741367795	195.601969427668	-92.5242280598735
ENSG00000184860.10|SDR42E1|protein_coding	darkturquoise	367.677650967502	103.024098110921	264.653552856581	-161.629454745661
ENSG00000138380.18|CARF|protein_coding	blue	453.660671101488	102.939912938854	350.720758162634	-247.78084522378
ENSG00000181847.12|TIGIT|protein_coding	orange	388.083210322562	102.90814818456	285.175062138001	-182.266913953441
ENSG00000185532.20|PRKG1|protein_coding	green	532.227838369096	102.87746333595	429.350375033146	-326.472911697195
ENSG00000094755.17|GABRP|protein_coding	darkturquoise	437.524979909365	102.873561205133	334.651418704233	-231.7778574991
ENSG00000117016.10|RIMS3|protein_coding	blue	479.95254719554	102.856911595071	377.095635600469	-274.238724005397
ENSG00000145990.11|GFOD1|protein_coding	darkturquoise	383.375118287116	102.83338765245	280.541730634666	-177.708342982216
ENSG00000182541.18|LIMK2|protein_coding	darkturquoise	422.796626571482	102.795063634765	320.001562936718	-217.206499301953
ENSG00000197753.11|LHFPL5|protein_coding	turquoise	296.112456413017	102.758624608243	193.353831804774	-90.5952071965314
ENSG00000149527.18|PLCH2|protein_coding	darkturquoise	383.909329102145	102.690046460419	281.219282641726	-178.529236181308
ENSG00000135253.15|KCP|protein_coding	turquoise	385.953206956044	102.656175545575	283.297031410469	-180.640855864894
ENSG00000069702.11|TGFBR3|protein_coding	darkturquoise	400.471136723124	102.605205390674	297.86593133245	-195.260725941776
ENSG00000189057.11|FAM111B|protein_coding	turquoise	298.919050379267	102.555086700945	196.363963678322	-93.8088769773767
ENSG00000151914.20|DST|protein_coding	darkturquoise	422.065512172492	102.544209849948	319.521302322544	-216.977092472597
ENSG00000196228.3|SULT1C3|protein_coding	blue	419.192442447309	102.49502700319	316.697415444119	-214.202388440929
ENSG00000073331.18|ALPK1|protein_coding	blue	464.769594746209	102.417355082105	362.352239664105	-259.934884582
ENSG00000151883.19|PARP8|protein_coding	blue	435.797904245823	102.314612594575	333.483291651248	-231.168679056673
ENSG00000196329.11|GIMAP5|protein_coding	orange	404.32229760861	102.312418986641	302.009878621969	-199.697459635328
